Std_id,Reference,Analysis,Design,Coding,github,Testing,Results,Report,Presentation,Proposal,NumOfMeetings,Evaluation
8950,40,42,2,15,14,4,18,30,21,48,7,
8951,49,81,43,9,58,63,17,2,58,89,9,
8952,31,35,22,36,13,4,17,5,20,64,7,
8953,53,44,6,4,78,70,67,72,49,34,10,
8954,0,12,24,30,50,37,45,60,52,77,3,
8955,24,69,22,12,28,1,46,10,2,29,7,
8956,53,72,51,62,53,58,1,79,40,81,5,
8957,67,11,11,11,9,16,12,38,7,12,4,
8958,38,73,30,83,89,6,18,70,46,1,1,
8959,15,9,28,72,24,0,32,22,18,12,4,
8960,89,22,20,5,85,25,92,34,46,87,8,
8961,13,40,96,29,41,32,40,46,72,70,7,
8962,31,14,28,25,6,25,13,34,12,40,6,
8963,19,2,19,3,1,9,5,35,66,8,3,
8964,9,41,21,41,35,31,6,16,33,2,5,
8965,32,52,28,52,48,45,52,98,64,89,6,
8966,72,57,93,85,98,35,87,87,90,47,4,
8967,27,30,4,15,35,9,59,23,25,28,2,
8968,2,39,63,42,40,58,60,19,95,38,5,
8969,29,3,10,44,39,50,6,16,27,39,1,
8970,24,40,6,82,6,36,3,8,28,2,0,
8971,43,18,41,9,19,63,45,54,83,27,8,
8972,87,84,99,38,8,86,4,3,1,5,2,
8973,11,27,6,6,7,3,7,41,3,15,5,
8974,14,18,3,71,39,43,18,1,9,6,8,
8975,8,24,26,6,15,16,1,21,11,47,7,
8976,20,25,6,72,22,14,24,7,21,27,2,
8977,83,85,1,98,47,82,7,65,37,5,3,
8978,12,13,43,73,19,56,41,14,95,8,5,
8979,2,40,50,32,7,31,33,88,28,91,4,
8980,47,30,65,3,24,54,9,43,39,31,4,
8981,1,2,7,0,72,81,67,18,74,65,1,
8982,11,32,4,64,57,13,96,0,82,41,10,
8983,61,44,79,32,67,70,78,98,30,13,2,
8984,84,80,30,20,94,85,48,85,32,36,3,
8985,3,27,16,1,62,11,35,36,3,16,4,
8986,6,5,79,50,48,2,57,41,8,33,6,
8987,90,15,64,4,57,54,47,8,3,54,3,
8988,42,46,46,1,52,4,65,50,3,33,10,
8989,59,9,82,77,85,93,5,25,11,94,9,
8990,3,69,59,93,18,19,33,25,56,95,6,
8991,19,27,5,4,24,13,35,35,29,36,1,
8992,26,12,8,70,73,12,41,21,12,39,4,
8993,0,28,92,51,52,77,28,71,41,93,1,
8994,12,77,28,15,10,1,97,72,55,77,1,
8995,49,59,14,38,14,91,50,88,46,57,3,
8996,16,38,17,23,37,12,8,17,27,21,5,
8997,4,94,9,63,62,62,10,10,1,8,2,
8998,91,19,57,34,28,82,90,66,97,35,2,
8999,17,100,1,7,54,83,95,52,21,77,8,
9000,11,3,24,97,66,37,54,18,81,11,6,
9001,30,28,3,39,26,5,6,10,0,19,1,
9002,26,43,4,70,8,46,7,1,0,2,1,
9003,9,49,2,29,36,11,11,33,11,34,6,
9004,41,1,35,90,2,96,61,69,12,86,8,
9005,13,30,3,29,57,11,68,32,19,0,5,
9006,39,38,35,47,57,71,20,26,16,50,1,
9007,87,100,54,50,70,20,95,42,99,21,6,
9008,6,35,34,61,20,37,55,26,19,71,4,
9009,7,58,50,53,100,29,35,37,60,20,3,
9010,55,29,89,2,5,3,10,22,76,93,7,
9011,41,82,95,20,23,27,21,54,65,95,2,
9012,93,29,76,75,30,84,16,52,67,55,8,
9013,84,89,73,71,86,67,33,77,77,19,0,
9014,75,75,66,55,68,97,19,9,69,21,5,
9015,16,36,17,57,68,71,74,88,83,21,7,
9016,19,2,39,11,21,19,57,11,66,4,6,
9017,19,90,76,87,93,82,31,50,90,43,7,
9018,40,37,22,29,61,80,97,60,35,33,1,
9019,58,66,66,14,57,1,38,34,70,26,2,
9020,96,38,13,2,45,60,2,93,71,4,1,
9021,8,21,73,28,16,51,27,64,95,14,6,
9022,37,46,96,28,48,83,24,27,58,1,10,
9023,24,9,1,32,52,2,14,1,7,43,6,
9024,46,59,26,32,75,8,3,6,24,40,6,
9025,70,76,76,47,34,60,17,67,72,49,0,
9026,8,1,84,54,58,23,100,27,30,10,9,
9027,50,68,66,78,16,82,100,33,6,82,10,
9028,64,6,33,46,57,86,4,4,4,6,8,
9029,33,3,12,32,22,7,4,40,11,42,4,
9030,13,19,28,47,79,9,28,48,9,40,0,
9031,88,99,18,39,78,62,4,89,5,78,8,
9032,4,1,3,6,99,96,5,46,59,52,2,
9033,5,26,26,48,45,2,14,7,28,30,0,
9034,57,18,26,49,40,14,12,30,0,21,2,
9035,61,50,78,54,89,55,12,82,38,26,4,
9036,1,45,51,55,50,33,16,92,15,84,9,
9037,61,7,98,75,64,84,11,79,6,92,4,
9038,39,19,19,31,7,1,51,30,28,34,5,
9039,57,14,64,76,84,91,62,95,31,53,10,
9040,39,1,0,13,0,33,40,8,15,38,3,
9041,70,22,97,36,37,23,0,62,99,37,3,
9042,75,28,27,4,24,5,88,28,70,95,5,
9043,27,71,76,3,7,7,9,91,24,10,1,
9044,45,86,81,48,55,87,8,1,44,56,5,
9045,61,33,30,34,84,9,64,69,77,62,3,
9046,82,14,42,90,63,13,56,32,49,48,1,
9047,27,44,23,43,14,23,46,40,42,11,8,
9048,89,75,35,25,84,34,24,6,70,48,2,
9049,23,20,14,16,26,34,22,46,1,8,0,
9050,71,14,38,3,49,25,50,20,97,35,0,
9051,59,52,93,9,8,6,3,83,73,46,1,
9052,30,62,40,95,75,91,38,63,23,53,7,
9053,7,20,5,6,44,3,12,30,24,73,5,
9054,89,27,68,7,10,5,10,29,14,43,5,
9055,91,30,40,76,22,55,21,26,40,25,7,
9056,12,69,26,59,24,80,74,26,49,60,4,
9057,48,62,35,49,66,95,80,82,35,2,0,
9058,26,24,61,31,94,85,97,97,62,20,1,
9059,39,92,56,24,50,85,48,60,26,73,1,
9060,64,65,47,50,34,35,60,95,72,54,7,
9061,59,91,42,11,74,95,9,77,28,26,5,
9062,89,61,36,53,74,66,77,61,3,51,4,
9063,15,68,34,50,88,41,4,10,8,77,6,
9064,13,9,39,21,1,4,3,16,66,17,6,
9065,83,17,18,61,73,0,33,20,8,84,5,
9066,11,59,8,69,29,5,34,86,23,18,1,
9067,84,23,9,59,3,64,53,14,85,2,9,
9068,98,86,11,92,15,55,43,45,81,44,5,
9069,26,26,8,53,21,14,47,32,5,40,1,
9070,29,44,81,99,32,36,42,19,37,89,1,
9071,68,75,87,20,64,99,42,84,24,74,0,
9072,0,23,5,99,93,85,84,37,98,92,4,
9073,25,14,27,30,20,2,0,31,10,33,1,
9074,50,23,44,42,87,94,53,59,7,22,3,
9075,1,29,27,12,25,0,4,12,25,52,2,
9076,1,11,58,40,72,64,62,14,15,11,7,
9077,77,96,37,55,62,40,12,40,63,100,1,
9078,27,16,30,7,0,12,13,57,25,14,5,
9079,37,45,76,73,89,23,61,24,31,78,10,
9080,45,6,14,28,7,9,7,54,37,6,7,
9081,24,42,60,82,42,30,51,54,9,21,3,
9082,85,29,89,82,78,33,28,91,55,47,8,
9083,11,33,43,16,20,72,3,19,55,28,8,
9084,48,57,86,32,93,75,70,34,34,69,4,
9085,97,72,17,47,100,69,87,22,13,86,5,
9086,76,32,61,35,69,72,58,59,8,70,9,
9087,60,95,97,91,54,61,7,5,3,4,9,
9088,98,77,80,25,98,59,87,57,65,74,8,
9089,60,3,5,15,5,14,51,70,72,30,5,
9090,71,49,88,94,89,4,11,26,69,66,9,
9091,58,17,28,38,44,57,22,61,85,48,10,
9092,5,47,60,0,1,8,2,6,74,4,4,
9093,2,59,55,65,33,43,12,45,59,17,7,
9094,78,50,12,13,40,63,13,39,26,24,6,
9095,86,89,37,86,47,88,59,64,37,17,2,
9096,61,59,62,89,15,50,44,33,72,49,10,
9097,86,69,30,14,73,83,3,15,6,91,2,
9098,33,3,17,5,7,8,5,14,13,19,2,
9099,54,89,72,88,96,24,19,2,38,13,8,
9100,39,8,39,99,73,3,53,26,71,63,2,
9101,79,31,3,21,94,73,34,94,83,14,5,
9102,75,6,68,25,79,10,34,67,37,50,8,
9103,27,33,36,83,38,88,82,80,73,49,2,
9104,56,26,5,32,18,9,89,18,48,94,8,
9105,12,30,34,9,9,8,19,6,49,14,4,
9106,62,35,3,55,81,21,5,59,4,40,4,
9107,16,21,6,40,44,15,50,22,26,27,5,
9108,17,16,39,1,6,15,11,1,27,24,1,
9109,54,33,80,51,12,40,21,21,25,46,1,
9110,34,28,63,11,92,17,76,63,51,92,5,
9111,65,4,89,11,62,19,31,21,81,14,1,
9112,61,60,59,74,37,79,39,37,2,64,3,
9113,76,33,60,2,57,3,3,94,29,70,10,
9114,55,74,6,9,10,8,2,83,73,9,1,
9115,35,13,95,60,46,53,15,54,45,37,9,
9116,8,19,17,50,45,17,12,14,0,78,2,
9117,33,78,58,48,63,62,68,57,83,19,2,
9118,1,13,7,72,34,23,6,40,7,21,0,
9119,47,79,72,3,1,5,4,33,84,96,5,
9120,54,8,80,79,60,38,85,44,68,26,3,
9121,31,0,60,66,58,74,99,62,51,32,4,
9122,82,49,46,71,83,99,7,55,12,20,8,
9123,16,33,61,22,56,65,83,1,10,42,4,
9124,49,46,61,78,31,99,7,14,80,76,10,
9125,71,38,71,69,22,73,73,75,32,98,8,
9126,30,38,5,4,6,7,2,72,48,36,1,
9127,65,50,8,89,58,38,35,74,77,22,3,
9128,1,3,8,0,46,83,21,26,19,91,5,
9129,37,41,23,50,9,18,6,35,36,41,6,
9130,4,30,13,8,27,8,5,37,20,16,5,
9131,26,10,33,15,12,1,20,1,39,32,6,
9132,18,8,7,61,13,31,10,57,35,89,8,
9133,0,5,7,1,14,8,61,76,60,26,9,
9134,82,2,40,51,60,46,95,65,47,87,9,
9135,93,16,97,72,55,42,68,29,15,8,4,
9136,10,26,14,97,69,90,7,75,90,69,3,
9137,99,16,63,9,3,4,7,2,75,62,1,
9138,26,18,1,2,28,3,1,22,26,3,1,
9139,41,14,1,23,8,59,83,23,96,96,7,
9140,5,23,84,89,66,74,67,67,84,73,1,
9141,24,66,48,37,73,19,92,81,46,85,9,
9142,23,95,52,83,44,46,32,41,85,36,1,
9143,32,85,57,93,22,1,86,71,4,96,3,
9144,85,79,3,80,64,58,26,25,57,3,3,
9145,61,80,19,4,1,5,1,15,15,76,0,
9146,35,48,39,50,9,10,5,4,91,14,8,
9147,42,1,90,73,97,74,72,49,9,63,7,
9148,35,4,17,18,4,6,3,7,35,45,1,
9149,50,22,2,87,68,28,82,56,37,24,5,
9150,1,2,5,4,64,23,90,34,67,88,4,
9151,18,46,39,28,43,1,70,76,69,89,1,
9152,9,4,5,8,91,38,20,25,2,64,9,
9153,29,82,19,14,10,67,56,19,93,50,1,
9154,7,18,19,39,22,44,2,13,49,3,7,
9155,31,65,46,0,2,9,6,34,1,90,6,
9156,83,79,73,7,5,18,22,14,37,95,1,
9157,95,64,56,50,26,30,4,42,64,19,0,
9158,16,1,7,15,25,19,19,7,27,46,3,
9159,53,34,15,28,49,10,18,40,22,61,1,
9160,64,12,40,11,2,3,13,16,22,17,7,
9161,2,6,7,3,14,48,34,67,57,22,7,
9162,30,22,13,16,17,38,41,2,35,12,2,
9163,15,2,94,31,86,34,58,20,23,63,9,
9164,55,4,16,56,12,13,15,60,96,39,5,
9165,50,16,28,6,5,8,2,13,30,49,8,
9166,18,37,4,22,66,14,56,8,42,34,4,
9167,2,29,0,45,63,17,38,50,43,43,3,
9168,9,6,5,9,9,100,27,90,72,34,2,
9169,60,76,93,70,24,95,14,68,69,84,5,
9170,15,11,76,95,55,11,71,93,13,37,8,
9171,8,95,43,88,66,9,74,96,38,34,8,
9172,59,77,87,9,96,3,38,27,50,67,1,
9173,8,21,13,11,0,2,7,45,10,20,3,
9174,5,33,78,60,94,32,24,45,92,60,8,
9175,87,85,100,10,94,30,79,47,65,43,8,
9176,43,64,25,13,57,56,53,76,75,96,9,
9177,57,3,11,55,66,3,81,99,16,69,7,
9178,26,67,87,55,95,63,44,39,76,33,3,
9179,19,30,9,41,19,2,29,10,10,42,3,
9180,6,18,26,1,0,19,18,13,69,15,5,
9181,3,78,32,2,1,10,7,64,78,48,2,
9182,74,89,9,51,35,34,63,91,80,46,3,
9183,97,12,71,33,87,61,13,15,37,54,7,
9184,90,73,11,9,93,69,26,50,19,25,4,
9185,80,81,90,74,83,36,45,20,78,91,3,
9186,21,29,40,7,17,2,32,33,12,32,7,
9187,31,73,40,100,70,53,83,1,69,49,7,
9188,59,10,0,14,11,15,14,47,58,30,0,
9189,5,17,4,60,67,49,16,24,2,33,1,
9190,85,84,35,49,60,84,25,63,97,57,10,
9191,24,35,22,69,53,99,30,19,0,56,0,
9192,48,86,3,5,16,46,54,14,26,56,0,
9193,72,95,48,16,49,38,47,12,89,73,1,
9194,11,11,13,0,39,12,30,2,28,24,3,
9195,28,35,7,24,10,3,18,12,1,29,4,
9196,49,33,8,4,15,18,6,26,27,34,7,
9197,7,5,1,5,79,34,22,89,32,65,0,
9198,1,63,42,59,94,18,70,78,10,92,6,
9199,46,7,7,4,35,12,5,11,23,5,3,
9200,39,37,6,25,21,51,4,5,5,1,2,
9201,6,10,8,5,62,29,10,82,86,79,1,
9202,33,3,20,44,28,22,29,20,46,42,9,
9203,61,56,95,8,7,1,5,83,64,58,0,
9204,9,24,97,86,44,94,16,47,60,3,8,
9205,56,64,64,67,53,39,16,0,66,78,2,
9206,35,32,22,57,1,56,64,73,91,44,1,
9207,1,5,1,7,86,92,94,81,45,6,3,
9208,32,38,40,51,74,29,90,39,4,40,1,
9209,95,83,1,9,7,9,9,82,74,25,9,
9210,33,28,83,7,25,81,50,37,31,86,9,
9211,9,7,4,2,16,4,2,78,33,74,6,
9212,22,36,4,96,93,7,51,11,49,76,9,
9213,46,51,100,55,38,95,94,60,33,16,8,
9214,1,48,7,53,71,4,19,1,18,31,8,
9215,71,19,81,38,39,3,97,92,77,20,9,
9216,87,33,71,71,95,11,91,46,9,93,1,
9217,26,13,1,36,98,97,14,54,77,73,8,
9218,19,26,7,8,6,18,6,29,29,3,3,
9219,72,24,91,55,87,81,84,26,46,8,6,
9220,17,99,54,71,26,32,10,42,88,99,9,
9221,17,97,87,33,89,53,50,22,32,86,2,
9222,60,7,52,25,38,47,5,1,6,10,4,
9223,31,29,24,17,92,26,69,63,74,87,3,
9224,30,13,5,3,6,2,10,52,16,24,4,
9225,83,48,93,55,48,60,69,23,88,31,4,
9226,23,40,13,36,45,10,20,49,24,35,10,
9227,50,7,80,61,72,48,67,89,21,66,1,
9228,5,2,4,6,37,89,63,3,73,63,10,
9229,40,33,25,63,4,2,31,6,30,10,0,
9230,2,23,94,49,79,16,67,76,95,18,5,
9231,51,49,6,42,40,8,43,45,94,63,2,
9232,35,22,4,39,66,12,5,20,27,29,0,
9233,66,90,70,8,3,2,9,66,72,48,0,
9234,45,2,80,95,81,19,84,24,62,82,4,
9235,36,35,3,1,68,2,12,46,0,33,5,
9236,25,54,55,14,52,60,78,47,67,78,6,
9237,58,4,4,2,18,10,5,9,36,31,4,
9238,6,32,18,17,14,37,34,30,35,9,6,
9239,22,20,27,16,4,40,13,23,50,48,5,
9240,36,20,6,83,72,9,19,39,24,41,7,
9241,61,12,80,43,47,2,7,52,51,99,9,
9242,41,12,5,63,46,22,4,8,26,1,7,
9243,65,28,73,54,63,2,8,6,3,8,9,
9244,0,15,27,10,17,57,72,22,70,72,3,
9245,16,11,5,88,5,20,11,27,24,12,1,
9246,36,76,3,5,6,1,3,9,75,16,1,
9247,70,71,13,39,79,96,51,5,87,22,1,
9248,15,3,8,21,16,61,87,13,51,1,5,
9249,9,38,10,94,42,76,89,71,93,75,4,
9250,62,37,27,5,12,16,11,15,69,37,0,
9251,21,22,8,6,70,13,4,36,1,12,1,
9252,81,29,57,31,32,58,12,80,34,9,6,
9253,36,40,23,49,4,48,0,41,7,41,3,
9254,45,46,94,41,83,16,53,39,47,83,4,
9255,46,31,6,66,72,21,14,35,10,36,1,
9256,2,8,9,9,89,42,35,90,95,74,0,
9257,78,71,96,55,32,31,4,56,30,87,2,
9258,58,79,80,57,54,45,99,72,81,52,6,
9259,40,7,36,11,10,2,18,24,15,49,7,
9260,65,11,50,90,66,93,75,61,7,71,0,
9261,91,57,29,44,26,85,0,7,2,7,10,
9262,100,17,47,93,97,5,44,12,77,39,6,
9263,7,3,2,57,86,9,2,85,22,63,9,
9264,75,83,64,99,51,44,1,8,2,0,1,
9265,2,32,9,3,7,4,3,90,22,66,4,
9266,19,15,18,20,76,16,94,17,70,23,7,
9267,32,50,72,44,91,4,88,2,52,53,3,
9268,37,14,46,37,10,21,19,12,32,30,6,
9269,52,90,95,56,73,6,41,73,66,97,3,
9270,42,15,15,18,38,2,1,19,9,18,6,
9271,1,15,25,2,7,7,3,50,37,41,1,
9272,40,34,9,91,58,22,97,44,40,37,9,
9273,23,59,21,83,30,48,57,33,52,45,3,
9274,23,25,25,10,3,2,1,59,57,10,6,
9275,46,21,13,49,97,98,90,95,6,4,4,
9276,35,62,26,62,29,83,64,57,68,78,5,
9277,85,72,55,31,68,6,72,35,27,34,7,
9278,63,30,80,28,88,36,17,57,67,37,5,
9279,17,67,29,100,90,93,38,11,11,7,10,
9280,6,54,13,46,20,12,8,95,99,4,7,
9281,79,38,61,71,37,13,98,93,55,43,8,
9282,2,8,7,8,82,38,64,30,47,45,3,
9283,56,2,79,79,61,27,1,27,1,66,1,
9284,38,20,93,63,46,62,44,26,1,19,1,
9285,97,11,84,17,74,25,6,57,78,86,5,
9286,6,1,9,8,35,18,20,99,10,96,7,
9287,59,30,99,4,10,5,7,38,35,32,10,
9288,97,44,48,98,64,3,75,70,28,29,1,
9289,24,25,34,34,1,15,10,4,47,45,0,
9290,1,9,8,7,57,2,17,5,2,89,1,
9291,49,22,0,6,13,5,10,18,24,70,7,
9292,1,71,87,5,0,9,10,98,88,35,5,
9293,47,51,78,36,66,81,95,42,71,87,1,
9294,33,27,22,26,22,31,91,79,24,50,9,
9295,64,28,23,9,19,47,21,12,79,5,1,
9296,27,7,86,70,64,67,8,8,5,4,8,
9297,82,73,91,45,77,90,41,15,83,95,1,
9298,73,19,73,43,40,14,20,46,82,10,8,
9299,28,9,5,6,12,16,34,12,46,40,10,
9300,38,28,16,36,32,12,7,32,8,77,8,
9301,1,44,8,52,57,11,13,21,7,21,3,
9302,8,3,9,38,37,20,2,16,1,33,6,
9303,40,11,35,62,65,58,95,32,20,49,9,
9304,26,16,47,42,0,13,8,49,14,19,3,
9305,40,35,53,40,85,42,31,32,44,23,3,
9306,45,20,37,30,11,7,11,7,19,48,6,
9307,7,60,17,98,37,17,95,42,86,23,4,
9308,37,66,2,42,18,69,24,46,2,72,3,
9309,25,70,82,93,64,31,22,64,55,67,5,
9310,26,99,72,44,23,48,62,16,43,79,5,
9311,41,53,1,86,28,90,63,63,55,61,6,
9312,13,25,3,6,45,18,15,29,21,53,9,
9313,10,46,38,7,48,21,45,97,50,79,2,
9314,54,13,14,14,28,10,5,44,20,55,4,
9315,52,12,26,0,13,6,1,51,13,39,5,
9316,69,94,85,21,72,38,97,23,80,43,2,
9317,5,21,61,51,22,56,68,38,90,97,6,
9318,9,15,30,17,16,8,62,8,2,34,1,
9319,37,12,62,83,69,3,62,83,56,8,0,
9320,27,23,39,5,25,19,19,8,19,47,1,
9321,81,9,16,34,69,22,9,35,90,62,3,
9322,88,11,79,59,44,34,37,32,19,94,8,
9323,10,47,7,43,50,24,13,20,24,8,4,
9324,30,40,38,44,48,26,46,74,4,54,8,
9325,70,38,87,68,6,27,22,95,47,30,8,
9326,4,30,16,24,16,19,11,39,50,20,6,
9327,88,74,5,33,89,32,29,36,15,83,3,
9328,95,71,51,2,6,3,3,71,78,99,10,
9329,85,53,63,50,92,23,54,0,88,33,9,
9330,27,15,61,5,10,2,3,88,54,48,1,
9331,34,42,45,4,37,25,0,29,48,34,3,
9332,84,16,53,77,89,89,7,46,85,21,8,
9333,5,41,1,40,27,12,2,7,14,10,5,
9334,65,17,46,77,87,91,16,17,12,6,9,
9335,16,1,2,46,67,19,16,34,1,23,7,
9336,7,25,14,39,8,8,18,30,46,47,2,
9337,44,27,0,26,11,15,20,9,1,31,5,
9338,57,20,62,1,89,46,23,91,94,73,1,
9339,4,74,54,82,62,39,16,43,79,6,8,
9340,92,2,43,46,56,51,47,57,90,86,6,
9341,25,93,11,97,72,78,32,94,14,84,5,
9342,27,31,67,6,7,7,1,13,45,8,10,
9343,32,24,57,7,33,79,74,99,44,77,3,
9344,21,38,49,16,21,14,33,37,36,36,3,
9345,27,24,1,28,11,18,20,7,16,71,4,
9346,5,57,28,73,96,45,6,74,21,71,10,
9347,74,58,4,42,12,30,37,31,30,79,7,
9348,19,66,6,67,20,77,54,80,92,64,1,
9349,35,36,69,9,6,56,55,72,49,26,4,
9350,44,30,5,29,43,8,1,5,53,5,3,
9351,71,86,9,47,64,57,33,24,56,38,4,
9352,34,28,7,23,47,48,1,33,12,3,3,
9353,16,54,32,97,91,15,33,15,89,14,8,
9354,37,80,37,54,84,69,38,5,81,47,10,
9355,97,95,3,77,98,70,98,66,24,49,3,
9356,56,27,11,23,15,15,6,48,63,44,2,
9357,40,35,6,40,17,6,11,12,11,37,1,
9358,16,51,40,6,9,4,9,85,28,42,7,
9359,47,67,80,57,90,77,40,73,68,35,4,
9360,86,13,80,89,10,90,25,69,88,73,3,
9361,11,31,39,71,78,36,83,70,3,73,0,
9362,30,32,12,47,24,15,13,16,9,43,3,
9363,28,50,57,78,36,32,54,5,83,46,7,
9364,20,49,8,11,65,9,8,12,16,34,1,
9365,6,12,51,2,83,89,97,98,26,81,4,
9366,51,88,83,71,28,86,11,31,62,100,10,
9367,17,93,39,97,9,14,55,28,49,45,1,
9368,97,3,92,93,27,24,3,9,5,1,6,
9369,14,33,26,36,42,20,31,46,23,25,3,
9370,72,81,11,9,64,19,40,95,85,75,8,
9371,46,88,37,31,36,76,90,9,76,81,7,
9372,30,10,10,24,1,11,18,29,18,26,3,
9373,52,79,90,23,7,85,21,84,66,17,6,
9374,30,29,71,68,34,51,85,34,16,96,1,
9375,35,63,11,43,22,30,86,82,94,30,4,
9376,82,58,33,3,56,11,82,11,41,72,1,
9377,39,27,38,78,15,16,25,8,4,18,2,
9378,91,60,70,18,11,48,84,61,82,86,4,
9379,22,85,52,72,82,48,67,36,92,94,0,
9380,58,34,61,66,50,91,60,43,46,74,4,
9381,94,50,38,27,41,38,3,54,39,88,6,
9382,46,73,80,57,99,10,20,87,27,42,9,
9383,27,63,71,52,40,41,10,7,9,9,5,
9384,38,35,40,30,49,19,1,4,43,9,6,
9385,97,42,75,5,36,74,68,0,30,34,5,
9386,7,41,30,90,18,51,17,89,98,26,8,
9387,12,89,81,94,18,100,71,43,4,81,4,
9388,72,9,39,94,81,29,50,6,91,54,3,
9389,37,30,24,38,43,6,8,14,4,58,3,
9390,57,2,30,29,13,8,9,31,30,37,4,
9391,33,54,67,17,38,79,14,26,34,17,7,
9392,99,96,45,56,86,53,80,43,78,74,0,
9393,5,7,3,6,69,55,5,95,44,10,1,
9394,24,93,32,9,9,5,7,71,74,35,4,
9395,26,39,45,73,71,73,7,2,7,1,5,
9396,44,80,13,2,37,38,17,41,51,34,6,
9397,56,44,78,93,20,33,97,22,83,35,4,
9398,8,61,63,1,8,7,10,25,43,37,1,
9399,19,0,19,42,50,7,56,29,28,40,2,
9400,42,44,14,98,62,53,85,96,71,9,9,
9401,62,20,81,12,23,35,10,0,47,70,4,
9402,63,48,59,12,59,43,42,78,89,45,1,
9403,8,3,3,0,80,1,31,7,37,43,4,
9404,96,49,11,35,75,7,4,50,77,38,10,
9405,1,91,73,86,6,74,59,4,83,71,6,
9406,95,32,42,87,83,49,60,86,81,1,3,
9407,72,22,46,36,96,67,99,58,3,47,9,
9408,22,14,15,6,70,23,46,66,20,2,6,
9409,15,20,20,38,15,6,15,30,4,8,0,
9410,12,67,7,56,82,33,49,15,86,55,7,
9411,41,78,49,28,85,67,2,15,46,70,5,
9412,44,34,88,52,68,90,94,44,63,17,9,
9413,46,32,26,12,6,11,19,56,42,8,4,
9414,24,39,29,72,99,99,74,40,75,96,4,
9415,25,25,2,53,49,43,7,19,13,19,1,
9416,16,16,56,81,30,5,91,36,68,43,8,
9417,22,86,91,22,88,35,1,3,5,3,7,
9418,66,39,83,49,3,37,69,61,26,78,1,
9419,61,18,25,51,54,15,22,91,81,86,8,
9420,22,91,31,86,40,29,3,74,71,89,4,
9421,36,0,22,12,31,12,16,48,19,25,1,
9422,84,9,21,3,1,1,1,28,89,59,9,
9423,9,18,18,50,42,4,34,46,20,34,1,
9424,40,51,49,29,61,10,34,38,53,1,7,
9425,17,32,54,83,46,84,93,92,17,39,5,
9426,63,29,30,18,31,51,24,89,43,19,4,
9427,5,35,19,19,67,13,36,47,21,6,4,
9428,44,58,86,34,92,50,51,65,53,1,7,
9429,9,14,17,28,29,1,26,23,41,8,5,
9430,80,7,29,69,81,7,44,16,52,59,5,
9431,45,14,32,11,4,10,4,29,28,35,2,
9432,11,22,34,13,33,41,38,56,78,39,3,
9433,63,32,86,93,20,87,14,41,44,45,4,
9434,58,68,81,16,79,86,2,7,0,10,9,
9435,4,81,99,73,25,36,55,12,79,95,5,
9436,13,12,28,79,17,19,19,44,13,6,1,
9437,94,48,93,48,91,35,78,65,30,91,0,
9438,31,17,94,30,4,11,60,72,73,26,7,
9439,69,4,42,74,7,1,43,46,76,16,9,
9440,90,18,6,37,69,78,8,93,14,35,4,
9441,77,13,62,79,48,51,2,10,91,2,2,
9442,20,24,6,26,69,97,25,77,75,14,0,
9443,55,2,24,8,37,10,18,30,1,36,3,
9444,73,93,65,81,11,42,37,51,27,3,3,
9445,80,10,95,43,95,75,89,74,0,75,6,
9446,12,33,1,44,12,7,12,39,25,42,3,
9447,86,94,60,48,9,79,40,28,50,11,2,
9448,73,83,65,69,20,60,44,81,99,68,4,
9449,67,78,25,81,13,79,66,24,82,23,4,
9450,79,49,39,97,60,72,8,76,34,90,4,
9451,70,85,76,17,16,53,35,67,98,87,10,
9452,57,9,75,18,48,19,20,86,51,57,6,
9453,33,57,9,51,2,95,71,67,22,92,5,
9454,33,32,8,22,78,12,19,2,14,38,2,
9455,9,29,13,76,7,70,7,7,8,1,9,
9456,41,95,90,73,31,82,84,67,15,43,6,
9457,78,34,8,28,56,5,21,77,100,91,2,
9458,36,10,27,74,79,17,22,43,15,34,3,
9459,6,10,7,10,76,21,2,7,24,14,0,
9460,13,29,36,46,46,39,29,3,12,19,5,
9461,3,9,12,80,20,1,5,35,41,43,5,
9462,7,2,1,5,42,47,95,25,19,1,7,
9463,80,37,93,85,10,1,67,19,43,29,1,
9464,95,65,4,27,12,92,39,47,16,64,6,
9465,13,9,29,2,53,12,60,41,38,9,1,
9466,5,8,6,5,100,81,67,34,68,50,8,
9467,37,88,65,8,73,79,4,66,70,18,0,
9468,75,94,44,72,54,11,60,56,13,100,4,
9469,51,52,94,50,88,43,95,31,16,90,2,
9470,4,40,40,33,7,48,28,49,2,23,3,
9471,58,73,94,7,3,9,3,44,5,86,4,
9472,77,47,51,90,27,86,54,85,28,88,1,
9473,84,25,39,63,19,34,4,27,18,22,8,
9474,67,35,4,41,15,80,9,6,0,8,7,
9475,66,1,50,59,64,77,46,52,0,82,8,
9476,26,56,1,30,55,95,30,38,6,69,5,
9477,74,3,91,17,62,96,61,50,62,4,9,
9478,17,40,18,46,8,0,2,49,10,25,9,
9479,25,31,20,74,57,38,13,83,67,38,4,
9480,17,30,99,13,49,18,41,2,62,42,1,
9481,8,13,10,29,20,18,6,39,48,17,8,
9482,26,57,13,72,100,36,68,53,83,38,3,
9483,77,39,71,78,55,14,1,71,62,52,9,
9484,88,10,42,35,0,48,18,99,67,82,7,
9485,8,30,5,67,79,6,10,28,24,37,3,
